,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,geometry,lat_lon,adress,neighbourhood
45,t,moderate,f,1.0,37.74083,-122.41763,House,Private room,2.0,2.0,1.0,1.0,Real Bed,3.0,225.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41763 37.74083),"37.74083,-122.41763","{'house_number': '188', 'road': 'Bocana Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
46,t,moderate,f,1.0,37.75611,-122.41866,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,76.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41866 37.75611),"37.75611,-122.41866","{'house_number': '2565', 'road': 'Mission Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Mission District
47,f,moderate,f,1.0,37.73557,-122.43302,House,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,30.0,146.0,89.0,9.0,8.0,9.0,9.0,9.0,9.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43302 37.73557),"37.73557,-122.43302","{'road': 'Skunk Alley', 'neighbourhood': 'Glen Park', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",Glen Park
48,t,strict_14_with_grace_period,t,1.0,37.79001,-122.41292,Condominium,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41292 37.79001),"37.79001,-122.41292","{'house_number': '1035', 'road': 'Pine Street', 'neighbourhood': 'Union Square', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Union Square
49,f,super_strict_30,f,35.0,37.73356,-122.41851,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,30.0,6.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41851 37.73356),"37.73356,-122.41851","{'house_number': '126', 'road': 'Porter Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
50,f,super_strict_30,f,35.0,37.73404,-122.41781,House,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,4.0,87.0,9.0,8.0,10.0,10.0,8.0,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41781 37.73404),"37.73404,-122.41781","{'house_number': '46', 'road': 'Bache Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
51,f,moderate,f,1.0,37.75117,-122.41326,Apartment,Entire home/apt,2.0,2022-05-01 00:00:00,1.0,1.0,Futon,30.0,10.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41326 37.75117),"37.75117,-122.41326","{'house_number': '3166', 'road': '25th Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",
52,f,super_strict_30,f,35.0,37.75447,-122.38813,Guest suite,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,30.0,2.0,80.0,5.0,8.0,10.0,8.0,7.0,8.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.38813 37.75447),"37.75447,-122.38813","{'railway': '23rd Street', 'road': '3rd Street', 'neighbourhood': 'Dogpatch', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '41907', 'country': 'United States', 'country_code': 'us'}",Dogpatch
53,f,super_strict_30,f,35.0,37.77272,-122.44084,Guest suite,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,30.0,8.0,56.0,8.0,7.0,8.0,7.0,7.0,7.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44084 37.77272),"37.77272,-122.44084","{'house_number': '1321', 'road': 'Oak Street', 'neighbourhood': 'North of Panhandle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",North of Panhandle
54,t,strict_14_with_grace_period,f,2.0,37.75145,-122.41207,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,280.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41207 37.75145),"37.75145,-122.41207","{'house_number': '2870;2872;2874;2876;2878', 'road': 'Harrison Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Mission District
55,f,strict_14_with_grace_period,f,2.0,37.75121,-122.42165,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,31.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42165 37.75121),"37.75121,-122.42165","{'house_number': '242', 'road': 'San Jose Avenue', 'neighbourhood': 'Liberty Street Historic District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Liberty Street Historic District
56,f,moderate,f,4.0,37.76068,-122.43331,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,3.0,121.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43331 37.76068),"37.76068,-122.43331","{'house_number': '4019;4021;4023', 'road': '18th Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Castro District
57,t,moderate,t,3.0,37.77248,-122.43016,House,Private room,2.0,3.0,1.0,1.0,Real Bed,2.0,96.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43016 37.77248),"37.77248,-122.43016","{'house_number': '478;480;482;484', 'road': 'Haight Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Western Addition
58,t,strict_14_with_grace_period,f,1.0,37.72536,-122.46861,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,29.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46861 37.72536),"37.72536,-122.46861","{'house_number': '281', 'road': 'Urbano Drive', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94312', 'country': 'United States', 'country_code': 'us'}",
59,t,moderate,f,9.0,37.7925,-122.42431,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,25.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42431 37.7925),"37.7925,-122.42431","{'house_number': '1940', 'road': 'Franklin Street', 'neighbourhood': 'Japantown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Japantown
60,t,moderate,f,2.0,37.77116,-122.42199,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,151.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42199 37.77116),"37.77116,-122.42199","{'house_number': '1330', 'road': 'Stevenson Street', 'neighbourhood': 'Hayes Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94103', 'country': 'United States', 'country_code': 'us'}",Hayes Valley
61,t,strict_14_with_grace_period,t,1.0,37.77121,-122.42834,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,105.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42834 37.77121),"37.77121,-122.42834","{'house_number': '88;90', 'road': 'Webster Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Western Addition
62,t,moderate,f,9.0,37.79312,-122.426,Apartment,Private room,1.0,0.0,1.0,1.0,Real Bed,30.0,160.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.426 37.79312),"37.79312,-122.426","{'house_number': '1980', 'road': 'Washington Street', 'neighbourhood': 'Nob Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Nob Hill
63,t,moderate,f,1.0,37.79667,-122.41272,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,166.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41272 37.79667),"37.79667,-122.41272","{'house_number': '37;39', 'road': 'Salmon Street', 'neighbourhood': 'Russian Hill-Macondray Lane Historic District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94133', 'country': 'United States', 'country_code': 'us'}",Russian Hill-Macondray Lane Historic District
64,t,strict_14_with_grace_period,f,3.0,37.73878,-122.41189,House,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,125.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41189 37.73878),"37.73878,-122.41189","{'house_number': '369', 'road': 'Prentiss Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94134', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
65,f,strict_14_with_grace_period,t,1.0,37.7933,-122.40079,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,17.0,89.0,10.0,9.0,9.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40079 37.7933),"37.7933,-122.40079","{'house_number': '350', 'road': 'Sansome Street', 'neighbourhood': 'Financial District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94104', 'country': 'United States', 'country_code': 'us'}",Financial District
66,t,moderate,f,9.0,37.79166,-122.4265,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,38.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4265 37.79166),"37.79166,-122.4265","{'house_number': '1950', 'road': 'Gough Street', 'neighbourhood': 'Japantown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Japantown
67,t,strict_14_with_grace_period,f,4.0,37.77959,-122.48619,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,10.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.48619 37.77959),"37.77959,-122.48619","{'house_number': '519;521', 'road': '26th Avenue', 'neighbourhood': 'Seacliff', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94121', 'country': 'United States', 'country_code': 'us'}",Seacliff
68,t,strict_14_with_grace_period,f,4.0,37.74889,-122.44479,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,26.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44479 37.74889),"37.74889,-122.44479","{'house_number': '875', 'road': 'Burnett Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94131', 'country': 'United States', 'country_code': 'us'}",
69,t,moderate,f,9.0,37.79216,-122.42458,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,120.0,92.0,9.0,8.0,10.0,10.0,10.0,9.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42458 37.79216),"37.79216,-122.42458","{'house_number': '1901', 'road': 'Franklin Street', 'neighbourhood': 'Japantown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Japantown
70,f,strict_14_with_grace_period,t,2.0,37.78816,-122.41722,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,82.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41722 37.78816),"37.78816,-122.41722","{'house_number': '1000', 'road': 'Sutter Street', 'neighbourhood': 'Tenderloin', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94164', 'country': 'United States', 'country_code': 'us'}",Tenderloin
71,f,moderate,f,1.0,37.77459,-122.43923,Apartment,Entire home/apt,5.0,2.0,2.0,3.0,Real Bed,31.0,152.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43923 37.77459),"37.77459,-122.43923","{'house_number': '448;450;452;454;456;458;460;462;464', 'road': 'Broderick Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
72,f,strict_14_with_grace_period,f,1.0,37.7472,-122.41443,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,213.0,92.0,10.0,9.0,10.0,9.0,9.0,9.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41443 37.7472),"37.7472,-122.41443","{'house_number': '270', 'road': 'Precita Avenue', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
73,f,strict_14_with_grace_period,t,4.0,37.75762,-122.41933,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,108.0,94.0,9.0,9.0,10.0,9.0,10.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41933 37.75762),"37.75762,-122.41933","{'house_number': '2456;2458;2460;2462', 'road': 'Mission Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Mission District
74,f,moderate,t,4.0,37.8031,-122.41596,Condominium,Private room,4.0,2.0,1.0,1.0,Real Bed,2.0,220.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41596 37.8031),"37.8031,-122.41596","{'house_number': '773;775', 'road': 'Chestnut Street', 'neighbourhood': 'Russian Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94133', 'country': 'United States', 'country_code': 'us'}",Russian Hill
75,t,flexible,t,1.0,37.74209,-122.41409,Cottage,Private room,2.0,1.0,1.0,1.0,Futon,2.0,185.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41409 37.74209),"37.74209,-122.41409","{'house_number': '68', 'road': 'Gates Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
76,f,strict_14_with_grace_period,f,1.0,37.75674,-122.49178,House,Private room,2.0,1.0,1.0,1.0,Real Bed,60.0,1.0,20.0,10.0,10.0,10.0,2.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,POINT (-122.49178 37.75674),"37.75674,-122.49178","{'house_number': '1627', 'road': '33rd Avenue', 'neighbourhood': 'Sunset District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94166', 'country': 'United States', 'country_code': 'us'}",Sunset District
77,t,moderate,t,2.0,37.80241,-122.40925,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,194.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40925 37.80241),"37.80241,-122.40925","{'house_number': '586;588;590', 'road': 'Greenwich Street', 'neighbourhood': 'North Beach', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94133', 'country': 'United States', 'country_code': 'us'}",North Beach
78,t,moderate,f,2.0,37.74183,-122.42993,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,3.0,35.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42993 37.74183),"37.74183,-122.42993","{'house_number': '3', 'road': 'Harper Street', 'neighbourhood': 'Noe Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Noe Valley
79,t,strict_14_with_grace_period,t,4.0,37.74926,-122.41398,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,295.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41398 37.74926),"37.74926,-122.41398","{'highway': '26th Street & Folsom Street', 'road': '26th Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",
80,f,strict_14_with_grace_period,t,4.0,37.754,-122.41771,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,210.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41771 37.754),"37.754,-122.41771","{'house_number': '3254;3256;3258;3260;3262;3264', 'road': '23rd Street', 'neighbourhood': 'Liberty Street Historic District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Liberty Street Historic District
81,t,flexible,f,1.0,37.80317,-122.42874,Apartment,Private room,2.0,2.0,1.0,1.0,Real Bed,30.0,65.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42874 37.80317),"37.80317,-122.42874","{'house_number': '3235', 'road': 'Gough Street', 'neighbourhood': 'Cow Hollow', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94123', 'country': 'United States', 'country_code': 'us'}",Cow Hollow
82,f,strict_14_with_grace_period,f,1.0,37.77798,-122.47812,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,96.0,83.0,9.0,9.0,10.0,9.0,9.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.47812 37.77798),"37.77798,-122.47812","{'house_number': '518', 'road': '19th Avenue', 'neighbourhood': 'Richmond District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94121', 'country': 'United States', 'country_code': 'us'}",Richmond District
83,f,super_strict_30,f,35.0,37.77719,-122.50906,Apartment,Entire home/apt,6.0,2.0,3.0,4.0,Real Bed,30.0,12.0,96.0,9.0,10.0,10.0,10.0,9.0,9.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.50906 37.77719),"37.77719,-122.50906","{'house_number': '594', 'road': '48th Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94121', 'country': 'United States', 'country_code': 'us'}",
84,t,strict_14_with_grace_period,t,7.0,37.75426,-122.42387,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,31.0,35.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42387 37.75426),"37.75426,-122.42387","{'house_number': '155;157;159', 'road': 'Fair Oaks Street', 'neighbourhood': 'Liberty Street Historic District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Liberty Street Historic District
85,t,moderate,f,1.0,37.77442,-122.46319,House,Entire home/apt,2.0,1.0,2.0,2.0,Real Bed,30.0,50.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46319 37.77442),"37.77442,-122.46319","{'house_number': '755', 'road': '5th Avenue', 'neighbourhood': 'Jordan Park', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94118', 'country': 'United States', 'country_code': 'us'}",Jordan Park
86,f,strict_14_with_grace_period,f,41.0,37.73027,-122.42644,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,39.0,91.0,9.0,9.0,10.0,9.0,9.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42644 37.73027),"37.73027,-122.42644","{'house_number': '187', 'road': 'Ney Street', 'neighbourhood': ""St. Mary's Park"", 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",St. Mary's Park
87,f,strict_14_with_grace_period,f,41.0,37.73128,-122.42478,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,26.0,82.0,8.0,8.0,8.0,9.0,8.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42478 37.73128),"37.73128,-122.42478","{'road': 'John F Foran Freeway', 'neighbourhood': ""St. Mary's Park"", 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",St. Mary's Park
88,f,super_strict_30,f,35.0,37.77707,-122.50923,Apartment,Entire home/apt,4.0,2.0,3.0,3.0,Real Bed,30.0,7.0,93.0,9.0,8.0,9.0,9.0,9.0,8.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.50923 37.77707),"37.77707,-122.50923","{'house_number': '5655', 'road': 'Anza Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94121', 'country': 'United States', 'country_code': 'us'}",
89,f,strict_14_with_grace_period,f,2.0,37.74527,-122.42424,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,31.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42424 37.74527),"37.74527,-122.42424","{'house_number': '1503', 'road': 'Dolores Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",
90,f,strict_14_with_grace_period,f,20.0,37.79364,-122.40635,House,Shared room,1.0,2022-05-02 00:00:00,1.0,2.0,Real Bed,30.0,12.0,92.0,9.0,8.0,9.0,9.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40635 37.79364),"37.79364,-122.40635","{'amenity': 'Gold Mountain Monastery', 'house_number': '800', 'road': 'Sacramento Street', 'neighbourhood': 'Chinatown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Chinatown
